source,target
9064,58469
9064,77346
9064,43627
9116,21525
9116,203602
9116,10385
21525,14710
21525,612390
14710,14858
14710,1050882
14710,1187554
14710,10457
14710,464567
14710,27119
14710,188615
14710,469618
14710,611276
14710,286140
14710,107181
14710,13215
14710,15037
14710,104708
14710,21557
14710,89964
14858,16008
14858,1136304
14858,152880
14858,1058681
14858,1132468
14858,68639
14858,994202
14858,158463
14858,1600221
14858,187719
16008,24097
16008,146933
16008,38058
24097,77525
24097,1356597
24097,45396
77525,798109
798109,415166
415166,117295
117295,37735
37735,33720
37735,399703
37735,101267
33720,1438820
33720,101267
33720,663659
33720,814035
1438820,1358765
1358765,1358318
50744,1233060
1233060,172104
172104,51910
51910,539145
539145,165613
165613,45722
45722,177794
177794,306653
306653,1528404
36841,676790
36841,224122
36841,768178
676790,1394383
676790,469038
676790,1025889
1394383,1436149
1394383,694065
1394383,1073262
1394383,64152
1436149,64152
1436149,694065
1436149,1218546
64152,64148
64152,1218546
64148,547152
64148,1218546
580147,172773
172773,487624
487624,276949
276949,651821
651821,265742
265742,1604588
1604588,2588460
2588460,170098
170098,170098
170098,147838
147838,1399245
147838,22603
147838,34688
1399245,606958
606958,48690
48690,120809
120809,354971
354971,347729
999393,88796
88796,72792
72792,96962
96962,725896
725896,749281
749281,3371026
3371026,150456
150456,187263
187263,78597
187263,185876
187263,606536
78597,97056
97056,1427388
3144895,3733693
3733693,879644
879644,539103
539103,78571
78571,3526640
78571,138610
78571,1014659
78571,329899
78571,928089
1337694,140385
140385,891995
891995,165739
165739,3209993
3209993,606852
606852,1413938
1413938,35834
1413938,1285758
1413938,1356613
35834,2050196
35834,612194
35834,110058
1014659,794580
1014659,1099691
1014659,1440545
1014659,416474
1014659,844404
1014659,2072156
1014659,1342782
1014659,335170
1014659,1327140
1014659,384505
794580,1256169
1256169,738729
738729,83566
738729,1219789
738729,273422
738729,772470
83566,273422
83566,583171
83566,2316843
83566,364546
83566,231012
83566,462773
83566,659568
757537,712664
712664,153622
153622,481887
481887,206527
206527,491522
491522,1431755
1431755,778265
778265,731086
731086,2241440
2241440,1588579
1588579,1584488
1584488,1431745
1431745,1446130
1446130,1440545
692768,387120
387120,125582
125582,1552559
1552559,2448960
2448960,1594112
1594112,3040971
3040971,44313
44313,2781073
2781073,1523118
1523118,1788756
1788756,908412
908412,849199
849199,925194
925194,226821
226821,1059890
1059890,892609
892609,1279047
1279047,2337477
2337477,759895
759895,313524
313524,845134
845134,633266
633266,443645
55807,1463821
1463821,1145242
1145242,244770
244770,17355
17355,1497734
1497734,522567
522567,81055
81055,427793
427793,415674
415674,3412016
3412016,588822
588822,360583
360583,63391
63391,63392
63392,210729
210729,349023
349023,105356
105356,215933
215933,795261
795261,549836
549836,249719
249719,405194
405194,244927
244927,487083
487083,403822
403822,55701
55701,378140
378140,1115425
1115425,1065032
1065032,147012
147012,692905
692905,1337593
1337593,998626
998626,44839
44839,1158359
1158359,1312003
1312003,423932
423932,378445
378445,677616
677616,825906
825906,447498
447498,266106
266106,281227
281227,303929
303929,35237
35237,1056711
1056711,3612641
3612641,367090
367090,591620
591620,1193153
1193153,529746
1193153,662684
1193153,585130
1193153,2105012
1193153,803124
1193153,1852607
1193153,73573
529746,157556
529746,18868
529746,316549
157556,9884
157556,65730
157556,549244
9884,1339733
9884,589378
9884,299810
9884,1381473
9884,612194
9884,496910
1339733,1784627
1784627,161884
161884,1242957
1242957,1250128
1250128,513586
513586,1233380
513586,1204427
513586,331350
513586,1256411
513586,248130
1233380,1345862
1345862,988371
988371,1593336
988371,1904995
988371,1334046
1593336,908565
908565,1219789
1087349,291929
291929,67258
67258,361405
361405,532420
532420,154695
154695,68801
68801,126615
126615,52652
52652,1006958
1006958,534969
534969,617173
617173,758540
758540,214203
214203,13856
13856,361010
361010,1802095
1802095,667261
667261,2056536
2056536,287513
287513,320139
320139,80437
80437,1799267
1799267,924742
924742,1851550
1851550,2376017
2376017,1213968
1213968,1801883
1801883,1845994
1845994,144418
144418,846069
846069,2017277
2017277,78521
78521,1802155
1802155,2957046
2957046,1801731
1801731,2376116
2376116,1803333
1803333,1804281
1804281,132085
132085,65827
132085,398587
132085,213845
65827,1122591
1122591,281350
281350,97980
97980,965862
965862,725963
725963,435188
435188,197699
197699,18015
18015,297612
297612,249892
249892,315227
315227,383739
383739,1334366
1334366,645266
645266,2735036
2735036,1032793
1032793,52418
52418,243520
243520,1127276
1127276,1185880
1185880,293565
293565,949564
949564,121110
121110,202740
202740,202691
202691,440701
440701,192579
192579,315407
315407,202553
202553,118860
118860,49464
49464,162553
162553,840588
840588,717311
717311,667817
667817,764521
764521,928364
928364,37319
37319,18938
18938,1065503
1065503,644433
644433,1580568
1580568,1050020
1050020,1551828
1551828,279777
279777,873998
873998,1536205
1536205,352663
1536205,1290887
1536205,687638
352663,556895
556895,1166657
1166657,391137
391137,41522
41522,447024
447024,414705
414705,321114
321114,475630
475630,70805
70805,281097
281097,42164
42164,444220
444220,1176957
444220,72256
444220,1247454
1176957,194225
194225,792148
792148,39778
39778,498140
498140,1145914
1145914,856050
856050,299951
299951,918545
918545,624504
624504,1099349
1099349,72101
72101,238265
238265,1957462
1957462,46050
46050,144434
144434,144439
144439,814709
814709,762868
762868,659669
659669,51553
51553,300592
300592,988598
988598,483367
483367,3152989
3152989,443538
443538,1251398
1251398,780158
780158,671480
671480,221455
221455,207547
207547,109868
109868,589176
589176,1356410
1356410,70746
70746,858264
858264,1360450
1360450,51642
51642,446523
446523,893654
893654,749081
749081,628901
628901,237856
237856,1219699
1219699,81401
81401,175714
175714,293993
293993,53554
53554,344328
344328,46071
46071,41638
41638,1426811
1426811,482083
482083,2386453
2386453,105247
105247,30256
30256,1043377
1043377,662684
585130,173978
173978,3368066
3368066,129709
129709,120190
443337,557456
443337,1564489
443337,1519910
557456,2521525
557456,3269407
557456,35217
2521525,22874
22874,2591784
2591784,353377
353377,384117
384117,195468
195468,179066
179066,305370
305370,1204427
305370,132718
305370,93471
305370,248130
305370,383410
428337,988525
988525,508033
508033,398736
508033,511669
508033,319784
398736,314976
38344,1278684
38344,568923
1278684,110058
1278684,894477
110058,1464430
966233,821863
966233,201351
36299,475052
475052,355131
105370,146989
146989,934398
146989,1595000
934398,1421404
1421404,65730
1421404,316549
1421404,1290887
549244,1243494
1243494,687638
687638,1519461
687638,1593598
1519461,589378
1519461,1593598
1519461,78859
299810,347863
212631,568923
568923,37272
568923,641933
568923,300474
568923,641166
568923,14709
37272,746550
37272,641933
37272,108380
37272,147896
506245,341647
506245,54751
506245,316621
506245,262149
341647,694130
341647,506232
341647,94643
694130,1375390
1375390,162236
162236,725551
725551,93471
93471,372703
93471,162226
93471,366411
93471,1381473
372703,135726
135726,662416
662416,1225769
1225769,34063
34063,115544
115544,3269407
35217,1564489
1519910,2784863
2784863,447175
447175,1390794
1390794,280665
280665,1313552
1313552,1234719
1234719,326558
326558,319820
319820,1531355
1531355,63418
63418,292263
292263,1200801
1200801,242424
242424,1302914
1302914,1030526
1030526,786650
786650,784985
784985,243148
243148,452360
452360,1402947
1402947,533331
533331,33102
33102,106191
106191,964429
964429,683209
683209,1527233
1527233,1204325
1204325,495641
495641,166655
166655,1278235
1278235,1537035
1537035,298450
1537035,334154
1537035,826864
298450,123250
123250,342440
123250,72033
123250,123253
342440,434958
434958,324294
434958,1599748
434958,1485060
324294,865143
865143,176417
176417,409612
409612,165714
165714,547354
547354,624720
624720,486949
486949,468635
468635,323652
323652,68135
68135,1338309
1338309,1537216
1537216,285233
285233,702425
702425,1213401
1213401,249879
249879,339249
339249,98346
98346,2430467
2430467,979667
979667,1208752
1208752,1144132
1144132,794741
794741,382435
382435,761043
761043,372987
372987,582801
582801,1431624
1431624,1167068
1167068,319896
319896,1081027
1081027,85665
85665,746454
746454,348738
348738,918012
918012,758013
758013,730849
730849,1668773
1668773,192338
192338,993151
993151,86640
86640,367071
367071,637268
637268,249577
249577,746632
746632,794259
794259,337034
337034,746375
746375,1291806
1291806,1297523
1297523,1065380
1065380,770818
770818,1035655
1035655,232911
232911,1184573
1184573,75474
75474,1430477
1430477,1023151
1023151,1427315
1427315,716595
716595,223474
223474,854175
854175,962164
962164,1898684
1898684,1792496
1792496,323283
323283,335321
335321,1291036
1291036,712951
712951,1464486
1464486,772235
772235,764176
764176,381841
381841,399484
399484,996408
996408,1206421
1206421,316910
316910,1366109
1366109,831675
831675,188279
188279,249620
249620,129394
129394,1404785
1404785,488016
488016,182298
182298,1025476
1025476,2105012
803124,1671624
1671624,723636
723636,780001
780001,1262227
618172,335190
335190,1127751
1127751,1218546
694065,404686
962307,424860
962307,852013
424860,424878
224845,238615
224845,237387
238615,852013
852013,91797
936539,473920
473920,303325
303325,1412346
1412346,939812
422556,469038
422556,333658
422556,194434
1025889,416756
416756,1208460
1208460,964438
964438,977563
977563,1379021
1379021,37308
37308,14233
14233,364052
14233,316851
14233,899291
439848,737190
737190,116155
116155,1203519
1203519,1060409
1060409,525433
525433,539738
525433,125205
525433,786416
539738,1205886
1205886,182867
182867,376810
376810,1571264
1571264,520007
520007,33244
33244,50203
50203,139921
139921,891152
891152,1441120
1441120,1523195
1523195,237274
237274,839221
237274,107209
237274,376440
839221,1237146
1237146,767425
767425,383796
383796,142986
142986,388484
388484,33664
33664,162672
162672,300520
162672,76824
162672,107502
300520,86700
86700,114325
114325,243194
243194,469652
469652,102912
102912,865721
865721,534375
534375,165106
165106,38936
38936,281124
281124,689690
689690,316570
316570,366524
366524,23293
23293,2388693
2388693,158656
158656,172187
172187,501108
501108,249870
249870,195051
195051,85530
85530,1337255
1337255,346847
346847,99769
99769,867871
867871,23770
23770,340924
340924,346869
346869,521737
521737,147999
147999,132175
132175,13536
13536,900775
13536,475608
13536,147331
13536,53438
13536,36242
900775,346903
346903,326765
326765,23760
23760,348421
348421,85452
85452,538648
538648,147331
147331,160730
147331,215842
160730,215842
215842,818503
215842,1088778
818503,36721
36721,584431
584431,55435
55435,838535
55435,732059
55435,382589
838535,9125
9125,205776
9125,1086831
9125,72655
205776,30974
205776,109365
205776,205799
30974,394598
30974,18524
30974,72273
394598,73722
394598,149888
394598,939717
73722,724834
724834,65892
65892,19390
19390,598073
598073,2241180
2241180,1029676
1029676,791498
791498,398618
398618,511644
511644,170519
170519,230661
230661,454218
454218,18242
18242,1056940
1056940,353998
353998,765460
765460,513487
513487,1101905
1101905,25022
25022,1167768
1167768,329865
329865,787922
787922,187436
187436,1807417
1807417,628435
628435,3051603
3051603,549865
549865,820054
820054,1009218
1009218,917146
917146,74187
74187,492401
492401,854215
854215,411465
411465,1459424
1459424,388280
388280,63365
63365,275045
275045,197263
197263,39542
39542,184248
184248,9120
9120,440953
9120,3782344
9120,9131
9120,382950
9120,13075
9120,44655
440953,428188
428188,171059
428188,34344
428188,9131
171059,391329
391329,39839
39839,452550
452550,244196
244196,548118
548118,184395
184395,147752
147752,1488677
1488677,936699
936699,247723
247723,915736
915736,9071
9071,502970
502970,475585
475585,469112
469112,9132
9132,16223
16223,1450146
16223,165319
16223,314249
1450146,1370894
1370894,1314955
1314955,403820
403820,1370924
1370924,468486
468486,1015340
1015340,148079
148079,487816
487816,68225
68225,132863
132863,716947
716947,382286
382286,293509
293509,9138
9138,165319
165319,9133
165319,705595
9133,9134
9134,20875
20875,907965
907965,570058
570058,144532
144532,50808
50808,411229
411229,434712
434712,637779
434712,9137
434712,857879
637779,215986
215986,516830
516830,9122
516830,150430
516830,30951
9122,156452
9122,9131
9122,10377
156452,167237
167237,162394
162394,1803384
1803384,268086
268086,925027
925027,63276
63276,53293
53293,220987
220987,158610
158610,9135
9135,397867
397867,126568
126568,150430
30951,132856
132856,202936
202936,166451
166451,633164
633164,9136
9136,487088
9136,162408
9136,705595
9136,38197
9136,23985
487088,2571229
2571229,9139
9139,10356
10356,166437
166437,166443
166443,56698
56698,15705
15705,53258
53258,514049
514049,432965
432965,9137
857879,10415
10415,184546
184546,188816
188816,507860
507860,85162
85162,397707
85162,27317
85162,34344
397707,135306
135306,590969
590969,10357
10357,9171
9171,45497
45497,251589
251589,377249
377249,315799
315799,135135
135135,10414
10414,651809
651809,2926876
2926876,325856
325856,45483
45483,397810
45483,325896
45483,59252
397810,581469
581469,440150
440150,786267
786267,705595
705595,1029572
1029572,238320
238320,468684
468684,352244
352244,872301
872301,293223
293223,408845
408845,314769
314769,494275
494275,1407058
1407058,788314
788314,481113
481113,147865
147865,591788
591788,608353
608353,34344
34344,83505
83505,83696
83696,930915
930915,963938
963938,23789
23789,1346929
23789,656552
23789,9574
1346929,1014592
1014592,162650
162650,27963
27963,1324332
1324332,1412866
1412866,1412855
1412855,905364
905364,825289
825289,200807
200807,303093
303093,9131
9131,1020919
9131,9131
9131,3782344
9131,1297181
9131,21645
1020919,37590
37590,908342
908342,1251808
1251808,34603
34603,114280
114280,9129
9129,885960
885960,872692
872692,254163
254163,165964
165964,36392
36392,28962
28962,9172
9172,465175
465175,465160
465160,1251170
1251170,205961
205961,19905
19905,1249825
1249825,914709
914709,632638
632638,34607
34607,206667
206667,717698
717698,15426
15426,575723
575723,617993
617993,15429
15429,1024790
1024790,34582
34582,12306
12306,122898
12306,126677
12306,18526
122898,15430
15430,1315969
1315969,34589
34589,34606
34606,34596
34596,396183
396183,15431
15431,18616
18616,214951
214951,566669
566669,1397826
1397826,1504116
1504116,30182
30182,1116873
30182,91675
30182,2964499
1116873,556594
556594,880993
880993,872827
872827,92584
92584,749755
749755,448419
448419,811401
811401,1600305
1600305,348570
348570,1519342
1519342,2237278
2237278,513991
513991,734040
734040,886411
886411,32319
32319,811210
811210,464635
464635,2688958
2688958,405680
405680,35238
405680,44115
405680,983421
35238,733079
733079,120121
120121,1232213
1232213,1544387
1544387,34600
34600,34611
34611,302903
302903,184386
302903,85219
302903,49483
184386,739568
739568,44115
983421,422986
422986,36414
36414,994783
994783,49483
49483,126677
49483,162408
18526,738527
738527,1020853
1020853,459042
459042,1128142
1128142,150054
150054,1226066
1226066,899612
899612,1424393
1424393,885628
885628,12995
12995,15377
15377,839460
839460,397596
397596,409924
409924,1226496
1226496,60394
60394,934730
934730,2204841
2204841,34568
34568,992676
992676,754782
754782,15425
15425,111955
111955,666951
666951,688742
688742,657333
657333,541527
541527,1892949
1892949,874544
874544,1664004
1664004,1209529
1209529,15428
15428,599846
599846,218379
218379,881133
881133,515288
515288,508103
508103,508095
508095,1412860
1412860,354524
354524,1256969
1256969,549854
549854,929761
929761,86814
86814,33700
33700,15419
15419,15420
15420,9576
9576,15422
15422,511251
511251,934894
934894,15421
15421,718274
718274,649229
649229,1556809
1556809,669074
669074,672506
672506,42165
42165,442389
442389,60440
60440,15423
15423,186561
186561,1508701
1508701,15424
15424,1055616
1055616,656552
9574,723050
723050,1199612
1199612,428174
428174,34549
34549,15418
15418,34576
15418,187719
15418,1937314
34576,34571
34571,980682
980682,15356
15356,167541
167541,34536
34536,466705
466705,463775
463775,86651
86651,1760906
1760906,9578
9578,113627
113627,683574
683574,1014732
1014732,892964
